family,trigger,lag,trigger_family_class,epoch,is_primary,k_meta,k_cities,g_meta,ci_lo,ci_hi,se_hk,p_meta,tau2,Q,p_Q,I2,TIER,tier_notes,city_details
DUI_EXTENDED,WAVE_quadrature,1,WAVE,PRE,True,2,2,-0.011286674442685312,-0.3901171670265526,0.3675438181411819,0.029814606362957356,0.7696138098419412,0.0,0.0006750699214549981,0.9792716096066317,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[-0.010] PHILLY[-0.012]
DUI_EXTENDED,WAVE_quadrature,WIN3,WAVE,PRE,True,2,2,0.002060347461421361,-0.26177267118613606,0.2658933661089788,0.020764108883833537,0.9370366248038073,0.0,0.009853796132885617,0.9209268436603265,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.004] NYC[-0.000]
DUI_EXTENDED,WAVE_quadrature,-1,WAVE,PRE2014,True,2,2,-0.0035517554017226536,-0.48915392555428583,0.48205041475084054,0.03821771962797133,0.9410053346487167,0.0,0.19941045180093864,0.6551971337171356,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.011] NYC[-0.023]
DUI_EXTENDED,WAVE_quadrature,0,WAVE,PRE2014,True,2,2,0.012300988083870298,-0.4730410169724531,0.4976429931401937,0.03819724419084149,0.8016604023152986,0.0,0.014891787737365323,0.9028737443938744,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.018] PHILLY[0.008]
DUI_EXTENDED,WAVE_quadrature,1,WAVE,PRE2014,True,2,2,-0.03576217982354372,-0.521120086587347,0.4495957269402595,0.03819849568236155,0.5209631159829844,0.0,0.007401476565612136,0.9314411106785713,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[-0.033] NYC[-0.039]
DUI_EXTENDED,WAVE_quadrature,WIN3,WAVE,PRE2014,True,2,2,-0.013124747621157791,-0.35146744696568355,0.325217951723368,0.02662814792952348,0.7084641504143683,0.0,0.08180531903490543,0.7748656437026985,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[-0.006] NYC[-0.022]
DUI_EXTENDED,WAVE_syzygy,-1,WAVE,PRE,True,2,2,0.009942530920853855,-0.4212695579363351,0.44115461977804277,0.033937127395782335,0.8185671559042257,0.0005243661560770404,1.2934421522219615,0.2554145735972309,22.68691736370791,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.046] PHILLY[-0.022]
DUI_EXTENDED,WAVE_syzygy,0,WAVE,PRE,True,2,2,-0.005384742806189575,-0.47149575984004083,0.4607262742276617,0.03668373260957979,0.9072142902703761,0.0009111634495818624,1.5098965225722727,0.21915487678804324,33.77029584144008,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.030] NYC[-0.044]
DUI_EXTENDED,WAVE_syzygy,1,WAVE,PRE,True,2,2,0.0004730595009574527,-0.37823330787815085,0.37917942688006573,0.02980483749748307,0.9898964808446067,0.0,0.001419339398804138,0.9699475097341373,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.002] PHILLY[-0.001]
DUI_EXTENDED,WAVE_syzygy,WIN3,WAVE,PRE,True,2,2,0.002613173428752725,-0.2612198532826361,0.26644620014014153,0.020764109518470828,0.9203000965217154,0.0,0.001402290990377744,0.9701284580193743,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.003] NYC[0.002]
DUI_EXTENDED,WAVE_syzygy,-1,WAVE,PRE2014,True,2,2,0.0010187747100850067,-0.48511584697244786,0.48715339639261784,0.038259624472180474,0.9830521363232619,0.0,0.8993437595494312,0.3429577342767648,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.042] PHILLY[-0.031]
DUI_EXTENDED,WAVE_syzygy,0,WAVE,PRE2014,True,2,2,-0.009370560515148436,-0.6505436438482173,0.6318025228179205,0.050461416027293635,0.8831127055033527,0.002145652456307717,1.7215360198447054,0.18949544550783945,41.912339418247726,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.038] NYC[-0.064]
DUI_EXTENDED,WAVE_syzygy,1,WAVE,PRE2014,True,2,2,0.02911668385056879,-0.45701303283362765,0.5152464005347652,0.038259238440439436,0.5858614921894383,0.0,0.08503760916229511,0.7705832330037776,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.042] PHILLY[0.019]
DUI_EXTENDED,WAVE_syzygy,WIN3,WAVE,PRE2014,True,2,2,0.011347256004667284,-0.32717357903754285,0.34986809104687744,0.026642167512977353,0.7436688388180535,0.0,0.002500379208282338,0.9601193665734791,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.013] NYC[0.010]
NARCOTICS,PHASE_FirstQ,-1,PHASE,POST,True,2,2,-0.03450823218903529,-1.4270854285255725,1.358068964147502,0.10959820223450713,0.805808918341459,0.0,0.7013883527941623,0.4023175804795842,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.033] NYC[-0.159]
NARCOTICS,PHASE_FirstQ,0,PHASE,POST,True,2,2,0.08576240652236987,-1.306882968425392,1.4784077814701317,0.10960356800757934,0.5773065929661721,0.0,0.5159503577738583,0.4725742749961326,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.144] NYC[-0.021]
NARCOTICS,PHASE_FirstQ,1,PHASE,POST,True,2,2,0.14436384550184514,-1.4891348014740295,1.77786249247772,0.12855913161010196,0.46317507234677613,0.008452751622281563,1.3206704390163937,0.2504717632959751,24.280882614077587,N/A,Secondary trigger or non-PRE epoch,NYC[0.306] CHICAGO[0.042]
NARCOTICS,PHASE_FirstQ,WIN3,PHASE,POST,True,2,2,0.062187290518687946,-0.7839149080884482,0.9082894891258242,0.06658968717709501,0.5217551440984487,0.0,0.05767768599997948,0.8102048330486574,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.074] NYC[0.040]
NARCOTICS,PHASE_FirstQ,-1,PHASE,PRE,True,4,4,0.030272622209775706,-0.08936183010587966,0.14990707452543106,0.03759197825804931,0.47956127395798015,0.0,0.22110088624703594,0.9741130893269895,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,SF[0.050] CHICAGO[0.035] PHILLY[0.032] NYC[-0.002]
NARCOTICS,PHASE_FirstQ,0,PHASE,PRE,True,4,4,0.039943576530144305,-0.0796923158324607,0.15957946889274932,0.037592430754905974,0.3659407885168047,0.0,0.40752588913558485,0.9386834718564169,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,SF[0.065] CHICAGO[0.049] NYC[0.041] PHILLY[-0.001]
NARCOTICS,PHASE_FirstQ,1,PHASE,PRE,True,4,4,0.020580223931377296,-0.11693395615930297,0.15809440402205754,0.043210212176194814,0.6664118147982931,0.0015337032254936153,3.8991894029874965,0.27255763209338835,23.060931646422507,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.148] CHICAGO[0.008] NYC[-0.017] SF[-0.054]
NARCOTICS,PHASE_FirstQ,WIN3,PHASE,PRE,True,4,4,0.03025640465384256,-0.04244612485855623,0.10295893416624136,0.022844856609734645,0.2772184017123569,0.0,0.6393900135333125,0.8873586357902001,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.060] CHICAGO[0.031] SF[0.020] NYC[0.008]
NARCOTICS,PHASE_FirstQ,-1,PHASE,PRE2014,True,4,4,0.027981873037717108,-0.11524852902180134,0.17121227509723555,0.045006384497891724,0.5781655149414048,0.0,0.07003602230287134,0.9951728097476435,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.040] SF[0.031] CHICAGO[0.030] NYC[0.003]
NARCOTICS,PHASE_FirstQ,0,PHASE,PRE2014,True,4,4,0.011447043570442848,-0.13178405744147328,0.15467814458235898,0.04500660412528859,0.815668936280544,0.0,0.5798284689261494,0.9010342548163288,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.074] CHICAGO[0.024] SF[-0.009] PHILLY[-0.029]
NARCOTICS,PHASE_FirstQ,1,PHASE,PRE2014,True,4,4,0.0019407305250043992,-0.14129902095044933,0.14518048200045813,0.045009322305803755,0.9683165193232898,0.0,2.964240055434296,0.39717158129914,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.148] NYC[-0.011] CHICAGO[-0.045] SF[-0.045]
NARCOTICS,PHASE_FirstQ,WIN3,PHASE,PRE2014,True,4,4,0.013790403569542121,-0.07327265055857196,0.10085345769765619,0.02735727354882659,0.6488922159226328,0.0,0.6874955949772433,0.8761410960776473,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.053] NYC[0.022] CHICAGO[0.003] SF[-0.008]
NARCOTICS,PHASE_Full,-1,PHASE,POST,True,2,2,0.07569418991812972,-1.316814964197711,1.4682033440339706,0.10959284719560229,0.6151969448748555,0.0,0.007876972689863355,0.9292787584435246,0.0,N/A,Secondary trigger or non-PRE epoch,NYC[0.089] CHICAGO[0.069]
NARCOTICS,PHASE_Full,0,PHASE,POST,True,2,2,-0.1271640297212831,-2.510020035766491,2.2556919763239245,0.18753483478925226,0.6206611519143552,0.04483161862879941,2.7002150198217776,0.10033471399022097,62.965912245536536,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.041] NYC[-0.337]
NARCOTICS,PHASE_Full,1,PHASE,POST,True,2,2,-0.039047354134056696,-1.4314859566999185,1.353391248431805,0.10958729466819994,0.782092962473783,0.0,0.02786172056553113,0.8674343298530157,0.0,N/A,Secondary trigger or non-PRE epoch,NYC[-0.014] CHICAGO[-0.053]
NARCOTICS,PHASE_Full,WIN3,PHASE,POST,True,2,2,-0.018551626221037083,-0.8646225538295446,0.8275193013874703,0.06658722609612887,0.827020263020845,0.0,0.5803765729515917,0.4461647542090009,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.019] NYC[-0.087]
NARCOTICS,PHASE_Full,-1,PHASE,PRE,True,4,4,-0.05603511774917224,-0.17575385212145697,0.0636836166231125,0.03761846167632079,0.23310378233317391,0.0,2.609921337227428,0.45575286257712566,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.043] SF[-0.057] NYC[-0.065] CHICAGO[-0.122]
NARCOTICS,PHASE_Full,0,PHASE,PRE,True,4,4,-0.006152353483937078,-0.12586198478592403,0.11355727781804986,0.03761560127604234,0.8804763212986593,0.0,0.5900773573699294,0.898700131287971,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.038] NYC[0.007] SF[-0.020] CHICAGO[-0.036]
NARCOTICS,PHASE_Full,1,PHASE,PRE,True,4,4,-0.007700688247682321,-0.14817345141702695,0.1327720749216623,0.04413986904856743,0.8726123516506051,0.0013105751993965533,4.010105790194636,0.26037495288337126,25.189006052271985,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.079] CHICAGO[0.024] SF[-0.017] NYC[-0.141]
NARCOTICS,PHASE_Full,WIN3,PHASE,PRE,True,4,4,-0.02272612599119555,-0.10328492245504858,0.05783267047265748,0.025313481748329873,0.4354604963941249,0.0003471183793045525,3.6334307358236657,0.30386445118774025,17.4334061078523,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.053] SF[-0.032] CHICAGO[-0.045] NYC[-0.066]
NARCOTICS,PHASE_Full,-1,PHASE,PRE2014,True,4,4,-0.02683759635921476,-0.2038640071958006,0.1501888144773711,0.05562589085718242,0.6624895190028544,0.004029665091784066,4.201297475541183,0.2405320154164351,28.593487667436346,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.059] PHILLY[0.026] SF[0.020] CHICAGO[-0.163]
NARCOTICS,PHASE_Full,0,PHASE,PRE2014,True,4,4,0.045299562132331626,-0.09846290718454612,0.18906203144920938,0.045173572631270704,0.38985058047091586,0.0,2.117396461140923,0.548401366177288,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.148] CHICAGO[0.062] NYC[0.019] SF[-0.036]
NARCOTICS,PHASE_Full,1,PHASE,PRE2014,True,4,4,0.04225220529574979,-0.14011175202164827,0.22461616261314782,0.05730307437225054,0.5143460445995754,0.00476469063706932,4.640020252197905,0.20013570502157882,35.34510978526555,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.172] CHICAGO[0.090] NYC[-0.003] SF[-0.087]
NARCOTICS,PHASE_Full,WIN3,PHASE,PRE2014,True,4,4,0.01990855372684575,-0.08201268701837983,0.12182979447207132,0.03202606767504338,0.5782204814514654,0.0009978106321967837,3.987309129551195,0.2628377795783756,24.7612888159069,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.116] NYC[0.025] CHICAGO[-0.004] SF[-0.034]
NARCOTICS,PHASE_LastQ,-1,PHASE,POST,True,2,2,-0.20085862235772617,-1.6015573113712143,1.1998400666557618,0.11023737757013385,0.31954813057135717,0.0,0.10506302331759562,0.7458363845505471,0.0,N/A,Secondary trigger or non-PRE epoch,NYC[-0.152] CHICAGO[-0.227]
NARCOTICS,PHASE_LastQ,0,PHASE,POST,True,2,2,-0.06148574421760259,-1.4466757326666126,1.3237042442314073,0.10901681636510224,0.6730766459184383,0.0,0.6541747015769268,0.4186240572467531,0.0,N/A,Secondary trigger or non-PRE epoch,NYC[0.059] CHICAGO[-0.126]
NARCOTICS,PHASE_LastQ,1,PHASE,POST,True,2,2,0.0785955143967593,-2.6709877936197692,2.828178822413288,0.21639689939299783,0.7782104544126507,0.0681252336736292,3.6006050487787915,0.05775854616253164,72.22689002396507,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.278] NYC[-0.157]
NARCOTICS,PHASE_LastQ,WIN3,PHASE,POST,True,2,2,-0.04413794908064804,-0.8888388515627674,0.8005629534014713,0.0664794027802917,0.6268717342994692,0.0,0.16884168570325228,0.6811432964564439,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[-0.024] NYC[-0.082]
NARCOTICS,PHASE_LastQ,-1,PHASE,PRE,True,4,4,0.023895445162115787,-0.0958150362465649,0.14360592657079646,0.037615868399698854,0.5704062667559104,0.0,0.6071049412104211,0.8948039505903819,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.076] CHICAGO[0.013] SF[0.008] NYC[-0.001]
NARCOTICS,PHASE_LastQ,0,PHASE,PRE,True,4,4,-0.051238598556862205,-0.1709521132787783,0.0684749161650539,0.03761682153855634,0.26641487693684995,0.0,0.5603211137129089,0.9054527521021672,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[-0.009] PHILLY[-0.036] CHICAGO[-0.059] SF[-0.089]
NARCOTICS,PHASE_LastQ,1,PHASE,PRE,True,4,4,-0.03306766528787524,-0.17577921160178853,0.10964388102603803,0.0448433477343983,0.5143155891120766,0.00233649146751015,4.073943549640986,0.25358946839624535,26.361277139827493,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.055] NYC[0.029] SF[-0.053] CHICAGO[-0.132]
NARCOTICS,PHASE_LastQ,WIN3,PHASE,PRE,True,4,4,-0.02141260709881085,-0.09415805113042726,0.05133283693280556,0.022858341368030916,0.4179902027699305,0.0,2.6795936306326142,0.44370628942191037,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.031] NYC[0.006] SF[-0.045] CHICAGO[-0.059]
NARCOTICS,PHASE_LastQ,-1,PHASE,PRE2014,True,4,4,-0.0067388816603800505,-0.1504970364272943,0.1370192731065342,0.04517221689748933,0.8908742995321596,0.0,1.9471374644994335,0.5834506883235437,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.056] CHICAGO[0.044] NYC[-0.047] SF[-0.090]
NARCOTICS,PHASE_LastQ,0,PHASE,PRE2014,True,4,4,-0.10039739128731612,-0.24417201314778028,0.043377230573148046,0.04517739124827808,0.11280218000093224,0.0,1.4314886631484993,0.6981704961873005,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,SF[-0.045] PHILLY[-0.053] NYC[-0.122] CHICAGO[-0.167]
NARCOTICS,PHASE_LastQ,1,PHASE,PRE2014,True,4,4,-0.11799818565287427,-0.2922999953980966,0.05630362409234803,0.05476975666668893,0.12020357337910598,0.00366086858832766,4.28281028951482,0.2325006763471873,29.95253590044362,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[-0.001] PHILLY[-0.015] SF[-0.166] CHICAGO[-0.222]
NARCOTICS,PHASE_LastQ,WIN3,PHASE,PRE2014,True,4,4,-0.07756360475879633,-0.16493252949464776,0.009805319977055096,0.027453385337807747,0.06644774943279454,0.0,2.4548115604020264,0.4835130257258443,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[-0.004] NYC[-0.057] SF[-0.101] CHICAGO[-0.115]
NARCOTICS,PHASE_New,-1,PHASE,POST,True,2,2,0.04819008981234759,-1.801420234032631,1.897800413657326,0.14556748944408632,0.7964764925129784,0.017635222540676385,1.6735933796618117,0.19577792137458502,40.24832960309193,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.169] NYC[-0.127]
NARCOTICS,PHASE_New,0,PHASE,POST,True,2,2,0.10021428994225605,-1.2851482833024572,1.4855768631869692,0.10903039908309578,0.5268068540319719,0.0,0.9398363848690283,0.33231992283207434,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.178] NYC[-0.044]
NARCOTICS,PHASE_New,1,PHASE,POST,True,2,2,-0.2055368491057399,-1.591273588353305,1.1801998901418251,0.10905984658615538,0.31056506012886403,0.0,0.001474337740927068,0.9693710684452779,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[-0.202] NYC[-0.211]
NARCOTICS,PHASE_New,WIN3,PHASE,POST,True,2,2,-0.02245824204798541,-1.1165724700112531,1.0716559859152825,0.08610865720006455,0.8375796660545008,0.005714303492668709,1.5906811894607669,0.2072288378500974,37.13385142003251,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.049] NYC[-0.127]
NARCOTICS,PHASE_New,-1,PHASE,PRE,True,4,4,0.027854018117834018,-0.09170573419330168,0.14741377042896972,0.03756850574748546,0.5122037589893218,0.0,0.7321134485242727,0.8656257934986706,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.066] SF[0.056] NYC[0.003] CHICAGO[-0.006]
NARCOTICS,PHASE_New,0,PHASE,PRE,True,4,4,-0.03164674960701731,-0.15120750521955792,0.08791400600552329,0.037568821008548386,0.4614370108916424,0.0,1.035644124759623,0.7926280193472197,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.034] CHICAGO[-0.029] PHILLY[-0.042] SF[-0.079]
NARCOTICS,PHASE_New,1,PHASE,PRE,True,4,4,-0.022437123667750428,-0.14199758847794608,0.09712334114244524,0.03756872963156444,0.5924268538481923,0.0,1.2555903887469937,0.739704596700266,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.048] SF[-0.006] PHILLY[-0.038] CHICAGO[-0.068]
NARCOTICS,PHASE_New,WIN3,PHASE,PRE,True,4,4,-0.008793003686973699,-0.08145251158633347,0.06386650421238609,0.022831338200023355,0.7258248844481574,0.0,0.9288360590099938,0.8184640129773819,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.028] PHILLY[-0.005] SF[-0.010] CHICAGO[-0.034]
NARCOTICS,PHASE_New,-1,PHASE,PRE2014,True,4,4,0.015590118772177279,-0.12790295611070768,0.15908319365506224,0.04508892251995682,0.7523465405281127,0.0,0.9723296106706935,0.8079469478737226,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,SF[0.055] CHICAGO[0.046] NYC[-0.028] PHILLY[-0.050]
NARCOTICS,PHASE_New,0,PHASE,PRE2014,True,4,4,-0.05449093366133919,-0.19798566768746806,0.08900380036478966,0.045089443862058064,0.31342005204877027,0.0,0.07548836123287853,0.9946070699698719,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,CHICAGO[-0.037] SF[-0.062] PHILLY[-0.064] NYC[-0.065]
NARCOTICS,PHASE_New,1,PHASE,PRE2014,True,4,4,-0.028561297599456834,-0.17205494555442608,0.11493235035551241,0.045089102592777944,0.571439446521699,0.0,0.8473016256281009,0.8381228088510351,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.030] CHICAGO[-0.011] SF[-0.031] PHILLY[-0.098]
NARCOTICS,PHASE_New,WIN3,PHASE,PRE2014,True,4,4,-0.022392305903432,-0.10959940781721673,0.06481479601035274,0.02740253677461346,0.47369414102826385,0.0,0.8928778355310147,0.8271462024964106,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,CHICAGO[-0.001] SF[-0.013] NYC[-0.021] PHILLY[-0.070]
NARCOTICS,PHASE_Quadrature,-1,PHASE,POST,True,2,2,-0.11774600864272632,-1.131355109193449,0.8958630919079965,0.07977276626469224,0.3790843163775714,0.0,0.11675795675019773,0.7325776999117264,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[-0.098] NYC[-0.155]
NARCOTICS,PHASE_Quadrature,0,PHASE,POST,True,2,2,0.012218363683375047,-0.9958994396167136,1.0203361669834636,0.07934059179839473,0.9027254300189432,0.0,0.004023273795952822,0.9494246706472583,0.0,N/A,Secondary trigger or non-PRE epoch,NYC[0.019] CHICAGO[0.009]
NARCOTICS,PHASE_Quadrature,1,PHASE,POST,True,2,2,0.13162915498773622,-0.8769262679985694,1.1401845779740418,0.07937503321463937,0.3454535978579545,0.0,0.2685716509832891,0.6042915340570938,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.162] NYC[0.076]
NARCOTICS,PHASE_Quadrature,WIN3,PHASE,POST,True,2,2,0.009439231075133522,-0.6303850909869929,0.64926355313726,0.05035526621317368,0.8820329142836328,0.0,0.18024536013852882,0.671162466675876,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.025] NYC[-0.020]
NARCOTICS,PHASE_Quadrature,-1,PHASE,PRE,True,4,4,0.02716725466918915,-0.05970520250580305,0.11403971184418135,0.027297383472187936,0.3929780926362287,0.0,0.45894962212159635,0.9278128758036852,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.054] SF[0.029] CHICAGO[0.024] NYC[-0.002]
NARCOTICS,PHASE_Quadrature,0,PHASE,PRE,True,4,4,-0.005653988661283998,-0.09252464459809306,0.08121666727552507,0.027296817480491502,0.849170921580603,0.0,0.1953133519395964,0.9783423135809844,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.016] CHICAGO[-0.005] SF[-0.012] PHILLY[-0.019]
NARCOTICS,PHASE_Quadrature,1,PHASE,PRE,True,4,4,-0.005104397698669118,-0.12626583614059989,0.11605704074326166,0.03807179346301913,0.9018338618793856,0.0027767264319755033,5.748642719773885,0.12450066987830413,47.81376846258414,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.101] NYC[0.006] SF[-0.054] CHICAGO[-0.062]
NARCOTICS,PHASE_Quadrature,WIN3,PHASE,PRE,True,4,4,0.004410431511593212,-0.05063727379153966,0.05945813681472608,0.017297292718412696,0.8152204784983921,0.0,1.9430059081250752,0.5843198980593756,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.046] NYC[0.007] SF[-0.012] CHICAGO[-0.015]
NARCOTICS,PHASE_Quadrature,-1,PHASE,PRE2014,True,4,4,0.010737954058836813,-0.09343161098364099,0.11490751910131462,0.03273254441701355,0.7644348948666204,0.0,1.086220940367438,0.780401401683404,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.048] CHICAGO[0.037] NYC[-0.022] SF[-0.029]
NARCOTICS,PHASE_Quadrature,0,PHASE,PRE2014,True,4,4,-0.044310568827931926,-0.14848274041222068,0.059861602756356824,0.0327333634541821,0.2687939144020476,0.0,0.37498371786403706,0.9453603818361322,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[-0.024] SF[-0.027] PHILLY[-0.041] CHICAGO[-0.071]
NARCOTICS,PHASE_Quadrature,1,PHASE,PRE2014,True,4,4,-0.05313092628660327,-0.20188332281146604,0.09562147023825951,0.04674152593803964,0.3382458937465634,0.004304055793687202,5.884394707533827,0.11737215478769741,49.01769597204142,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.066] NYC[-0.006] SF[-0.105] CHICAGO[-0.134]
NARCOTICS,PHASE_Quadrature,WIN3,PHASE,PRE2014,True,4,4,-0.03179778593385657,-0.09782225509705941,0.03422668322934627,0.02074645188940757,0.22288309356486502,0.0,2.4518732535281735,0.4840514811618949,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.024] NYC[-0.017] SF[-0.054] CHICAGO[-0.056]
NARCOTICS,PHASE_Syzygy,-1,PHASE,POST,True,2,2,0.07098861149341915,-0.9373442291021915,1.0793214520890297,0.07935751560058293,0.5354004282216114,0.0,0.697868258225899,0.4035009187617947,0.0,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.120] NYC[-0.019]
NARCOTICS,PHASE_Syzygy,0,PHASE,POST,True,2,2,-0.027061458189498233,-1.9359093483681167,1.8817864319891204,0.1502295870225859,0.8865398790642646,0.03166926060182692,3.2869833624620823,0.0698312104023719,69.57696800597859,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.110] NYC[-0.192]
NARCOTICS,PHASE_Syzygy,1,PHASE,POST,True,2,2,-0.12255243893623899,-1.1310163379630875,0.8859114600906096,0.0793678301228149,0.36586710343513373,0.0,0.008517802783698316,0.926466089428019,0.0,N/A,Secondary trigger or non-PRE epoch,NYC[-0.113] CHICAGO[-0.128]
NARCOTICS,PHASE_Syzygy,WIN3,PHASE,POST,True,2,2,-0.0245093462244375,-0.9042871286003632,0.8552684361514883,0.06924001309796048,0.783413633645855,0.004310966944880008,1.775506650824099,0.1827020532542563,43.67804820467153,N/A,Secondary trigger or non-PRE epoch,CHICAGO[0.034] NYC[-0.107]
NARCOTICS,PHASE_Syzygy,-1,PHASE,PRE,True,4,4,-0.014027245665125386,-0.10087583525578372,0.07282134392553294,0.027289883711926706,0.6427112764957581,0.0,2.671534199919929,0.4450864537799605,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.054] SF[-0.000] NYC[-0.031] CHICAGO[-0.064]
NARCOTICS,PHASE_Syzygy,0,PHASE,PRE,True,4,4,-0.01894679668862971,-0.10579308872891194,0.06789949535165252,0.027289161767184923,0.5374315480765449,0.0,0.9073982171894623,0.8236420917754737,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,NYC[0.020] PHILLY[-0.002] CHICAGO[-0.033] SF[-0.050]
NARCOTICS,PHASE_Syzygy,1,PHASE,PRE,True,4,4,-0.014505060648009228,-0.10135073772193913,0.07234061642592067,0.02728896853019258,0.6318889807579615,0.0,0.6934478681682454,0.8747439841467008,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.021] SF[-0.012] CHICAGO[-0.022] NYC[-0.047]
NARCOTICS,PHASE_Syzygy,WIN3,PHASE,PRE,True,4,4,-0.015870266359147393,-0.07090481769433928,0.03916428497604449,0.017293159430156066,0.4264426503730287,0.0,1.89312515292132,0.5948824444063614,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,PHILLY[0.024] NYC[-0.019] SF[-0.021] CHICAGO[-0.040]
NARCOTICS,PHASE_Syzygy,-1,PHASE,PRE2014,True,4,4,-0.008840984353076993,-0.11310139412010042,0.09541942541394643,0.032761089980970055,0.8047646714626213,0.0,1.4369279475031709,0.6969018998548756,0.0,NULL,p_meta ≥ 0.05 or k_cities < 2,SF[0.038] NYC[0.015] PHILLY[-0.012] CHICAGO[-0.059]
