family,trigger,epoch,lag,city,crime_type,g,var_g,n_target,n_ctrl,p_mw,p_mw_fdr
NARCOTICS,PHASE_New,PRE2014,WIN3,chicago,NARCOTICS,-0.0009616369099629,0.0022563802943857,519,3034,0.8307237267146732,0.98644474495344
NARCOTICS,PHASE_New,PRE2014,WIN3,philly,Narcotic / Drug Law Violations,-0.0702696596234327,0.003516379518405,333,1952,0.2672837972300314,0.9354608155395788
NARCOTICS,PHASE_New,PRE2014,WIN3,nyc,DANGEROUS DRUGS,-0.0207370137861632,0.0044898664008499,261,1519,0.537826156266601,0.9670254836358478
NARCOTICS,PHASE_New,PRE2014,WIN3,sf,DRUG/NARCOTIC,-0.0125637020474783,0.0026216298882938,447,2601,0.7731902968259452,0.977745548534774
NARCOTICS,PHASE_Quadrature,POST,-1,chicago,NARCOTICS,-0.09780544549598,0.0097692527936725,114,1007,0.0814105463577096,0.6280242147594747
NARCOTICS,PHASE_Quadrature,POST,-1,nyc,DANGEROUS DRUGS,-0.1550073402855702,0.018255019458024,61,543,0.4167111065751064,0.9493785093853168
NARCOTICS,PHASE_Quadrature,POST,0,chicago,NARCOTICS,0.0085232044547491,0.0096887332641072,115,1007,0.8627753860018975,0.966749405975012
NARCOTICS,PHASE_Quadrature,POST,0,nyc,DANGEROUS DRUGS,0.0190722564023573,0.0179709545019305,62,543,0.5420512340236441,0.982732007413211
NARCOTICS,PHASE_Quadrature,POST,1,chicago,NARCOTICS,0.1618474165291779,0.0097003948450103,115,1007,0.1462071489493415,0.9192037063635472
NARCOTICS,PHASE_Quadrature,POST,1,nyc,DANGEROUS DRUGS,0.0756329579263449,0.0179753961216323,62,543,0.9181459654845826,0.985798826099236
NARCOTICS,PHASE_Quadrature,POST,WIN3,chicago,NARCOTICS,0.0251224701985023,0.0039002593318538,344,1007,0.9546210815318046,0.9913372769753356
NARCOTICS,PHASE_Quadrature,POST,WIN3,nyc,DANGEROUS DRUGS,-0.0197026862869419,0.007247293384068,185,543,0.9614184057151108,0.9886921063601928
NARCOTICS,PHASE_Quadrature,PRE,-1,chicago,NARCOTICS,0.0240717504366964,0.0023504411443096,474,4155,0.6480537026194171,0.9830108660848784
NARCOTICS,PHASE_Quadrature,PRE,-1,philly,Narcotic / Drug Law Violations,0.0541698546535972,0.0031829866376659,350,3073,0.6551292210215066,0.991139629721948
NARCOTICS,PHASE_Quadrature,PRE,-1,nyc,DANGEROUS DRUGS,-0.0017118003367873,0.003712121710804,300,2640,0.5376446148482008,0.9849486623307108
NARCOTICS,PHASE_Quadrature,PRE,-1,sf,DRUG/NARCOTIC,0.0290087650218719,0.0030029425019833,371,3253,0.6404922664373286,0.9533058945482475
NARCOTICS,PHASE_Quadrature,PRE,0,chicago,NARCOTICS,-0.0051780582458034,0.0023503814256062,474,4155,0.856437323436222,0.9558627820816846
NARCOTICS,PHASE_Quadrature,PRE,0,philly,Narcotic / Drug Law Violations,-0.0186264248728758,0.0031826084690822,350,3073,0.6716176460918635,0.973471999570873
NARCOTICS,PHASE_Quadrature,PRE,0,nyc,DANGEROUS DRUGS,0.0163000383630854,0.0037121664284674,300,2640,0.368634702433433,0.9612763501947104
NARCOTICS,PHASE_Quadrature,PRE,0,sf,DRUG/NARCOTIC,-0.0117813721970602,0.0030028454965005,371,3253,0.7788450627371599,0.9761745694984336
NARCOTICS,PHASE_Quadrature,PRE,1,chicago,NARCOTICS,-0.0623452155211551,0.0023507985548056,474,4155,0.1016045487967186,0.9932270697862532
NARCOTICS,PHASE_Quadrature,PRE,1,philly,Narcotic / Drug Law Violations,0.1012027830668889,0.0031840546923498,350,3073,0.0446990114740278,0.795329930875973
NARCOTICS,PHASE_Quadrature,PRE,1,nyc,DANGEROUS DRUGS,0.0060943617044494,0.0037121275329592,300,2640,0.9060390600677586,0.9532302889027758
NARCOTICS,PHASE_Quadrature,PRE,1,sf,DRUG/NARCOTIC,-0.0536377317152314,0.0030032234928469,371,3253,0.1992228364208103,0.9649084038997232
NARCOTICS,PHASE_Quadrature,PRE,WIN3,chicago,NARCOTICS,-0.0145283922188224,0.0009439276977531,1422,4155,0.4738724631247122,0.9352724929701548
NARCOTICS,PHASE_Quadrature,PRE,WIN3,philly,Narcotic / Drug Law Violations,0.0455991692624444,0.0012780481354708,1050,3073,0.2855056162566753,0.9662412263746168
NARCOTICS,PHASE_Quadrature,PRE,WIN3,nyc,DANGEROUS DRUGS,0.0069240569215047,0.0014899057652755,900,2640,0.3900619451394822,0.9043577199060896
NARCOTICS,PHASE_Quadrature,PRE,WIN3,sf,DRUG/NARCOTIC,-0.0122925874398522,0.0012058984555252,1113,3253,0.5637032356229936,0.9252997408753754
NARCOTICS,PHASE_Quadrature,PRE2014,-1,chicago,NARCOTICS,0.0371929737612571,0.0032116469642733,347,3034,0.6356580019344331,0.9949300645645568
NARCOTICS,PHASE_Quadrature,PRE2014,-1,philly,Narcotic / Drug Law Violations,0.0480277478653083,0.00499713077047,223,1952,0.7813906588065408,0.981757449484344
NARCOTICS,PHASE_Quadrature,PRE2014,-1,nyc,DANGEROUS DRUGS,-0.0216248410426216,0.0064388130212576,173,1519,0.6605461814257374,0.9973216237938318
NARCOTICS,PHASE_Quadrature,PRE2014,-1,sf,DRUG/NARCOTIC,-0.0293040099235654,0.0037516191400299,297,2601,0.7096138380038876,0.8823663176116666
NARCOTICS,PHASE_Quadrature,PRE2014,0,chicago,NARCOTICS,-0.0713390374935694,0.0032121953426358,347,3034,0.1751744757473413,0.9758225155572056
NARCOTICS,PHASE_Quadrature,PRE2014,0,philly,Narcotic / Drug Law Violations,-0.0412929048801391,0.0049969923534033,223,1952,0.5933258113897986,0.9012169283188688
NARCOTICS,PHASE_Quadrature,PRE2014,0,nyc,DANGEROUS DRUGS,-0.0236516038018855,0.0064388401705512,173,1519,0.7743029781321724,0.9745733159694182
NARCOTICS,PHASE_Quadrature,PRE2014,0,sf,DRUG/NARCOTIC,-0.0270459386458861,0.0037515971714179,297,2601,0.7343377805939407,0.9895164001417324
NARCOTICS,PHASE_Quadrature,PRE2014,1,chicago,NARCOTICS,-0.1337675018513772,0.0032140900579777,347,3034,0.0197069287641838,0.3941385752836775
NARCOTICS,PHASE_Quadrature,PRE2014,1,philly,Narcotic / Drug Law Violations,0.0663938421243454,0.0049976143134306,223,1952,0.2477237803663677,0.9557378872125416
NARCOTICS,PHASE_Quadrature,PRE2014,1,nyc,DANGEROUS DRUGS,-0.0062848286738379,0.006438686354193,173,1519,0.8975485473266493,0.9800811819992972
NARCOTICS,PHASE_Quadrature,PRE2014,1,sf,DRUG/NARCOTIC,-0.1053830103613113,0.0037533882791658,297,2601,0.0669666308095052,0.8495189169242596
NARCOTICS,PHASE_Quadrature,PRE2014,WIN3,chicago,NARCOTICS,-0.0561001204464016,0.0012905990360563,1041,3034,0.0909905210969703,0.6103924131482795
NARCOTICS,PHASE_Quadrature,PRE2014,WIN3,philly,Narcotic / Drug Law Violations,0.0244249406100909,0.0020071772870607,669,1952,0.6361862697029148,0.9354608155395788
NARCOTICS,PHASE_Quadrature,PRE2014,WIN3,nyc,DANGEROUS DRUGS,-0.0170042880560759,0.0025851811291746,519,1519,0.7534034334678377,0.9670254836358478
NARCOTICS,PHASE_Quadrature,PRE2014,WIN3,sf,DRUG/NARCOTIC,-0.0542599262281725,0.0015072237646664,891,2601,0.1809214061662815,0.977745548534774
NARCOTICS,PHASE_Syzygy,POST,-1,chicago,NARCOTICS,0.1196814598057734,0.0096950953207175,115,1007,0.2274282520226745,0.8071990484902757
NARCOTICS,PHASE_Syzygy,POST,-1,nyc,DANGEROUS DRUGS,-0.0192691154697041,0.0179709607605098,62,543,0.712490782596803,0.9493785093853168
NARCOTICS,PHASE_Syzygy,POST,0,chicago,NARCOTICS,0.1100313479059082,0.0096941056982625,115,1007,0.2261440112933287,0.9448794014472572
NARCOTICS,PHASE_Syzygy,POST,0,nyc,DANGEROUS DRUGS,-0.1916866450229373,0.0180011203550945,62,543,0.1494559570742431,0.982732007413211
NARCOTICS,PHASE_Syzygy,POST,1,chicago,NARCOTICS,-0.1279313689092129,0.0096960072775611,115,1007,0.2383120720201789,0.9192037063635472
NARCOTICS,PHASE_Syzygy,POST,1,nyc,DANGEROUS DRUGS,-0.112577259784437,0.0179811617062889,62,543,0.9914331901435384,0.9942253385224354
NARCOTICS,PHASE_Syzygy,POST,WIN3,chicago,NARCOTICS,0.0338756855738434,0.003892024407012,345,1007,0.5148807912165889,0.9210872651051448
NARCOTICS,PHASE_Syzygy,POST,WIN3,nyc,DANGEROUS DRUGS,-0.1066225054733616,0.0072257833907649,186,543,0.3439148641548873,0.9886921063601928
NARCOTICS,PHASE_Syzygy,PRE,-1,chicago,NARCOTICS,-0.0643166982626575,0.0023508255390045,474,4155,0.2061773113010649,0.9830108660848784
NARCOTICS,PHASE_Syzygy,PRE,-1,philly,Narcotic / Drug Law Violations,0.0540924206283516,0.0031829854124125,350,3073,0.4326322033569049,0.991139629721948
NARCOTICS,PHASE_Syzygy,PRE,-1,nyc,DANGEROUS DRUGS,-0.0308277094316347,0.0037012086937464,301,2640,0.9179714163091508,0.9883596179421822
NARCOTICS,PHASE_Syzygy,PRE,-1,sf,DRUG/NARCOTIC,-0.000423697319766,0.0030028263604967,371,3253,0.8190918056032214,0.9609698875685612
NARCOTICS,PHASE_Syzygy,PRE,0,chicago,NARCOTICS,-0.0325389116512388,0.0023504929415435,474,4155,0.2981994763503862,0.9558627820816846
NARCOTICS,PHASE_Syzygy,PRE,0,philly,Narcotic / Drug Law Violations,-0.0017961028990236,0.0031825582326429,350,3073,0.9426843736736348,0.9788429574692412
NARCOTICS,PHASE_Syzygy,PRE,0,nyc,DANGEROUS DRUGS,0.0204879445581175,0.0037011184263431,301,2640,0.387391001311917,0.9612763501947104
NARCOTICS,PHASE_Syzygy,PRE,0,sf,DRUG/NARCOTIC,-0.049762654911024,0.0030031681802516,371,3253,0.2865649412197385,0.9761745694984336
NARCOTICS,PHASE_Syzygy,PRE,1,chicago,NARCOTICS,-0.022186395511321,0.0023504317199501,474,4155,0.5849674448594037,0.9932270697862532
NARCOTICS,PHASE_Syzygy,PRE,1,philly,Narcotic / Drug Law Violations,0.020549071862503,0.0031826194776544,350,3073,0.6908309368174044,0.9702601726781324
NARCOTICS,PHASE_Syzygy,PRE,1,nyc,DANGEROUS DRUGS,-0.0466734859926832,0.003701417619678,301,2640,0.8569217112092475,0.9532302889027758
NARCOTICS,PHASE_Syzygy,PRE,1,sf,DRUG/NARCOTIC,-0.0116684149993447,0.0030028451308431,371,3253,0.6693429473368859,0.9649084038997232
NARCOTICS,PHASE_Syzygy,PRE,WIN3,chicago,NARCOTICS,-0.0398469153100953,0.0009440511688274,1422,4155,0.1337575926971561,0.8025455561829365
NARCOTICS,PHASE_Syzygy,PRE,WIN3,philly,Narcotic / Drug Law Violations,0.0242357076662913,0.0012778671217956,1050,3073,0.5590727799500095,0.9662412263746168
NARCOTICS,PHASE_Syzygy,PRE,WIN3,nyc,DANGEROUS DRUGS,-0.0187182498756667,0.0014862570645778,903,2640,0.620355250177147,0.9415599156607304
NARCOTICS,PHASE_Syzygy,PRE,WIN3,sf,DRUG/NARCOTIC,-0.0207799255229293,0.0012059306161117,1113,3253,0.3651772634182898,0.9252997408753754
NARCOTICS,PHASE_Syzygy,PRE2014,-1,chicago,NARCOTICS,-0.0586546453975605,0.0032202805323911,346,3034,0.1393550379048453,0.8639753806437366
NARCOTICS,PHASE_Syzygy,PRE2014,-1,philly,Narcotic / Drug Law Violations,-0.0119416484753687,0.0050168324140426,222,1952,0.6572415064387542,0.949559165523084
NARCOTICS,PHASE_Syzygy,PRE2014,-1,nyc,DANGEROUS DRUGS,0.014886589768405,0.0064387402333301,173,1519,0.7756867577160528,0.9973216237938318
NARCOTICS,PHASE_Syzygy,PRE2014,-1,sf,DRUG/NARCOTIC,0.0376865184591873,0.0037517160924946,297,2601,0.6555333358327315,0.8823663176116666
NARCOTICS,PHASE_Syzygy,PRE2014,0,chicago,NARCOTICS,0.0123498173270949,0.0032197938761687,346,3034,0.858870932556832,0.9758225155572056
NARCOTICS,PHASE_Syzygy,PRE2014,0,philly,Narcotic / Drug Law Violations,0.0416083945953569,0.0050171981266422,222,1952,0.6032984210836696,0.9012169283188688
NARCOTICS,PHASE_Syzygy,PRE2014,0,nyc,DANGEROUS DRUGS,-0.0232349506406032,0.0064388343908379,173,1519,0.8041405617735864,0.9745733159694182
NARCOTICS,PHASE_Syzygy,PRE2014,0,sf,DRUG/NARCOTIC,-0.0486239677244075,0.0037518790787798,297,2601,0.4052198519704237,0.9895164001417324
NARCOTICS,PHASE_Syzygy,PRE2014,1,chicago,NARCOTICS,0.0394622937847854,0.0032200018031437,346,3034,0.5111461546823257,0.9427491232094846
NARCOTICS,PHASE_Syzygy,PRE2014,1,philly,Narcotic / Drug Law Violations,0.0364543549936798,0.0050171055072815,222,1952,0.5027396951602108,0.9557378872125416
NARCOTICS,PHASE_Syzygy,PRE2014,1,nyc,DANGEROUS DRUGS,0.0135468112879503,0.0064387289627801,173,1519,0.5666384977973216,0.8888001368005491
NARCOTICS,PHASE_Syzygy,PRE2014,1,sf,DRUG/NARCOTIC,-0.0586040117953902,0.0037520638405134,297,2601,0.2156829445977951,0.8495189169242596
NARCOTICS,PHASE_Syzygy,PRE2014,WIN3,chicago,NARCOTICS,-0.0023784745229014,0.0012929897223555,1038,3034,0.5992543314327149,0.8758952859882464
NARCOTICS,PHASE_Syzygy,PRE2014,WIN3,philly,Narcotic / Drug Law Violations,0.0220094405690391,0.0020138891705241,666,1952,0.6946405524546262,0.9354608155395788
NARCOTICS,PHASE_Syzygy,PRE2014,WIN3,nyc,DANGEROUS DRUGS,0.0016429631095878,0.0025851107837707,519,1519,0.5606257953756073,0.9670254836358478
NARCOTICS,PHASE_Syzygy,PRE2014,WIN3,sf,DRUG/NARCOTIC,-0.0234797071948686,0.001506880950491,891,2601,0.3929064425210646,0.977745548534774
NARCOTICS,WAVE_after_quadrature,POST,-1,chicago,NARCOTICS,-0.0501248803177078,0.0093289048318847,115,1581,0.4810332832650779,0.9912739755670996
NARCOTICS,WAVE_after_quadrature,POST,-1,nyc,DANGEROUS DRUGS,0.0566195684255946,0.0173044987306255,62,852,0.6735451316875258,0.9657471807361476
NARCOTICS,WAVE_after_quadrature,POST,0,chicago,NARCOTICS,0.0457141435630594,0.0093287800619009,115,1581,0.8681150461746445,0.9995547858196562
NARCOTICS,WAVE_after_quadrature,POST,0,nyc,DANGEROUS DRUGS,0.0194641518918659,0.0173029488828624,62,852,0.8251057664881265,0.9896636725668492
NARCOTICS,WAVE_after_quadrature,POST,1,chicago,NARCOTICS,0.0945180978365184,0.0093308000996509,115,1581,0.2339757502515518,0.9894325760684436
NARCOTICS,WAVE_after_quadrature,POST,1,nyc,DANGEROUS DRUGS,-0.054633955005359,0.0173043776196116,62,852,0.5381500025804657,0.992823046524934
NARCOTICS,WAVE_after_quadrature,POST,WIN3,chicago,NARCOTICS,0.0351426791265835,0.0036391076988471,345,1351,0.6840365206068849,0.9765472930527668
NARCOTICS,WAVE_after_quadrature,POST,WIN3,nyc,DANGEROUS DRUGS,0.0083674937688574,0.0067500088450382,186,728,0.7953293439408897,0.9544733568042624
NARCOTICS,WAVE_after_quadrature,PRE,-1,chicago,NARCOTICS,-0.0303045428421751,0.0022674637514727,473,6526,0.4668129261820924,0.9816195184759696
NARCOTICS,WAVE_after_quadrature,PRE,-1,philly,Narcotic / Drug Law Violations,-0.0296239962557981,0.003064567543163,350,4823,0.8252427281231359,0.9822168228433698
NARCOTICS,WAVE_after_quadrature,PRE,-1,nyc,DANGEROUS DRUGS,-0.0253820843857145,0.0035747768549031,300,4143,0.9369728788027294,0.9956439237601576
NARCOTICS,WAVE_after_quadrature,PRE,-1,sf,DRUG/NARCOTIC,0.0509448027671396,0.002891426062641,371,5108,0.4496579549902564,0.8655915633562437
NARCOTICS,WAVE_after_quadrature,PRE,0,chicago,NARCOTICS,-0.0247941439867736,0.0022674420553358,473,6526,0.496056819338653,0.9893849030165084
NARCOTICS,WAVE_after_quadrature,PRE,0,philly,Narcotic / Drug Law Violations,-0.0227455303878861,0.0030645327121824,350,4823,0.5476169886510189,0.9702535508180674
NARCOTICS,WAVE_after_quadrature,PRE,0,nyc,DANGEROUS DRUGS,0.0443735165982912,0.0035639100827549,301,4142,0.5948809393808361,0.9961939189383392
NARCOTICS,WAVE_after_quadrature,PRE,0,sf,DRUG/NARCOTIC,-0.0212030919258953,0.002891230170563,371,5108,0.5112040422760546,0.8708088645041953
NARCOTICS,WAVE_after_quadrature,PRE,1,chicago,NARCOTICS,0.0313167499793922,0.0022674682086338,473,6526,0.4775435141171931,0.996177342200372
NARCOTICS,WAVE_after_quadrature,PRE,1,philly,Narcotic / Drug Law Violations,0.0633383891826678,0.0030648705958018,350,4823,0.3656102078800921,0.9981692702840538
NARCOTICS,WAVE_after_quadrature,PRE,1,nyc,DANGEROUS DRUGS,0.0077020031727761,0.003563695076211,301,4142,0.6442043893435536,0.995066481952154
NARCOTICS,WAVE_after_quadrature,PRE,1,sf,DRUG/NARCOTIC,-0.0204635708184201,0.0028912273575836,371,5108,0.8967769191240328,0.9783935700937038
NARCOTICS,WAVE_after_quadrature,PRE,WIN3,chicago,NARCOTICS,-0.0092711741981707,0.0008839392467399,1419,5580,0.6629161523331359,0.9512500289321446
NARCOTICS,WAVE_after_quadrature,PRE,WIN3,philly,Narcotic / Drug Law Violations,0.004274393922193,0.0011949245574738,1050,4123,0.9588902792693178,0.9971567268797732
NARCOTICS,WAVE_after_quadrature,PRE,WIN3,nyc,DANGEROUS DRUGS,0.0104492824592032,0.0013910658432039,902,3541,0.9955109281523457,0.9955109281523457
NARCOTICS,WAVE_after_quadrature,PRE,WIN3,sf,DRUG/NARCOTIC,0.0036169171561929,0.0011275163927848,1113,4366,0.9846978333372248,0.9846978333372248
NARCOTICS,WAVE_after_quadrature,PRE2014,-1,chicago,NARCOTICS,-0.0229263499503514,0.0031000003707998,346,4767,0.6444668935679432,0.985209297535069
NARCOTICS,WAVE_after_quadrature,PRE2014,-1,philly,Narcotic / Drug Law Violations,-0.0035352448423287,0.004810677592192,223,3064,0.6030891230005837,0.9407163058935536
NARCOTICS,WAVE_after_quadrature,PRE2014,-1,nyc,DANGEROUS DRUGS,-0.0199295225099925,0.0061998876352332,173,2384,0.998723573632228,0.999574524382758
NARCOTICS,WAVE_after_quadrature,PRE2014,-1,sf,DRUG/NARCOTIC,0.0259492670650311,0.0036118183477474,297,4086,0.6635889804557225,0.9883810702806236
NARCOTICS,WAVE_after_quadrature,PRE2014,0,chicago,NARCOTICS,-0.0380210209549882,0.00310009037085,346,4767,0.5735892771634665,0.997822310420138
NARCOTICS,WAVE_after_quadrature,PRE2014,0,philly,Narcotic / Drug Law Violations,0.0326660104175896,0.0048108381051722,223,3064,0.8471455768477825,0.977051097569395
NARCOTICS,WAVE_after_quadrature,PRE2014,0,nyc,DANGEROUS DRUGS,0.0268915724794207,0.0061669070650861,174,2383,0.5945479393517987,0.9811824375253618
NARCOTICS,WAVE_after_quadrature,PRE2014,0,sf,DRUG/NARCOTIC,0.0208646359819911,0.0036117911814125,297,4086,0.9297222847632152,0.980050486803373
NARCOTICS,WAVE_after_quadrature,PRE2014,1,chicago,NARCOTICS,0.0102197241784901,0.0030999591680255,346,4767,0.7907857359380681,0.9856173158580755
NARCOTICS,WAVE_after_quadrature,PRE2014,1,philly,Narcotic / Drug Law Violations,0.0384284917787892,0.0048109004614498,223,3064,0.5974467388751343,0.9994219094055888
NARCOTICS,WAVE_after_quadrature,PRE2014,1,nyc,DANGEROUS DRUGS,-0.0690970735748864,0.0061676998730912,174,2383,0.1725711545082962,0.9753362265950158
NARCOTICS,WAVE_after_quadrature,PRE2014,1,sf,DRUG/NARCOTIC,-0.0499094520926267,0.0036120257877094,297,4086,0.5991801891382562,0.999289444135234
NARCOTICS,WAVE_after_quadrature,PRE2014,WIN3,chicago,NARCOTICS,-0.0197804849101934,0.0012088281868164,1038,4075,0.6355541933865883,0.911103767975016
NARCOTICS,WAVE_after_quadrature,PRE2014,WIN3,philly,Narcotic / Drug Law Violations,0.0263565509874675,0.0018768450144179,669,2618,0.4383134092202321,0.9704710481028802
NARCOTICS,WAVE_after_quadrature,PRE2014,WIN3,nyc,DANGEROUS DRUGS,-0.0242438265431148,0.002410659954243,521,2036,0.6037981266291359,0.9969109234256108
NARCOTICS,WAVE_after_quadrature,PRE2014,WIN3,sf,DRUG/NARCOTIC,-0.0012061654536375,0.0014087034647768,891,3492,0.911083377990774,0.9986427193566229
NARCOTICS,WAVE_after_syzygy,POST,-1,chicago,NARCOTICS,-0.0068483582121089,0.0093281770858349,115,1581,0.9883562828178136,0.9912739755670996
NARCOTICS,WAVE_after_syzygy,POST,-1,nyc,DANGEROUS DRUGS,0.0945092390515482,0.0173076381060297,62,852,0.3311121361209531,0.9657471807361476
NARCOTICS,WAVE_after_syzygy,POST,0,chicago,NARCOTICS,-0.0608459521385777,0.0093292559907586,115,1581,0.6695478213473394,0.9995547858196562
NARCOTICS,WAVE_after_syzygy,POST,0,nyc,DANGEROUS DRUGS,-0.0671959656489588,0.0173052166704669,62,852,0.7190332349618482,0.9896636725668492
NARCOTICS,WAVE_after_syzygy,POST,1,chicago,NARCOTICS,-0.0733320368903901,0.0093297504883214,115,1581,0.6396534529170224,0.9894325760684436
NARCOTICS,WAVE_after_syzygy,POST,1,nyc,DANGEROUS DRUGS,0.1072621654136826,0.0173090488384108,62,852,0.4005821529942494,0.992823046524934
NARCOTICS,WAVE_after_syzygy,POST,WIN3,chicago,NARCOTICS,-0.0550176167151774,0.0036396366038804,345,1351,0.5824284511196096,0.9765472930527668
NARCOTICS,WAVE_after_syzygy,POST,WIN3,nyc,DANGEROUS DRUGS,0.0524890084112438,0.0067514809289483,186,728,0.3642254086131592,0.9544733568042624
NARCOTICS,WAVE_after_syzygy,PRE,-1,chicago,NARCOTICS,0.0103708672547228,0.0022629690321169,474,6525,0.920288984733572,0.9816195184759696
NARCOTICS,WAVE_after_syzygy,PRE,-1,philly,Narcotic / Drug Law Violations,-0.0414439700057235,0.0030646487674423,350,4823,0.5179671123768919,0.9822168228433698
NARCOTICS,WAVE_after_syzygy,PRE,-1,nyc,DANGEROUS DRUGS,0.009230650087282,0.003563697990425,301,4142,0.3351012645101326,0.9956439237601576
NARCOTICS,WAVE_after_syzygy,PRE,-1,sf,DRUG/NARCOTIC,0.0222738081538013,0.0028984810143119,370,5109,0.8530155623678048,0.98507295653121
NARCOTICS,WAVE_after_syzygy,PRE,0,chicago,NARCOTICS,-0.0219036152650763,0.0022629956301928,474,6525,0.8742548104009935,0.9893849030165084
NARCOTICS,WAVE_after_syzygy,PRE,0,philly,Narcotic / Drug Law Violations,-0.0036833524290251,0.0030644839989676,350,4823,0.8251272789118757,0.9702535508180674
NARCOTICS,WAVE_after_syzygy,PRE,0,nyc,DANGEROUS DRUGS,0.0145869481713596,0.003563712353649,301,4142,0.608783201277855,0.9961939189383392
NARCOTICS,WAVE_after_syzygy,PRE,0,sf,DRUG/NARCOTIC,0.004989686379833,0.0028984379957288,370,5109,0.9033301522488544,0.9561789899809447
NARCOTICS,WAVE_after_syzygy,PRE,1,chicago,NARCOTICS,-0.0162323320275619,0.0022629801750149,474,6525,0.9345246890151896,0.996177342200372
NARCOTICS,WAVE_after_syzygy,PRE,1,philly,Narcotic / Drug Law Violations,-0.0723032037639602,0.003064988174774,350,4823,0.3162589294966025,0.9981692702840538
NARCOTICS,WAVE_after_syzygy,PRE,1,nyc,DANGEROUS DRUGS,-0.0038936539519094,0.0035636901043227,301,4142,0.9547039719829836,0.995066481952154
NARCOTICS,WAVE_after_syzygy,PRE,1,sf,DRUG/NARCOTIC,0.0708571942494927,0.0028988940706792,370,5109,0.1390779671954998,0.8624529397868832
NARCOTICS,WAVE_after_syzygy,PRE,WIN3,chicago,NARCOTICS,-0.0108281662952083,0.0008825511305982,1422,5577,0.9880583718970498,0.9899585997473942
NARCOTICS,WAVE_after_syzygy,PRE,WIN3,philly,Narcotic / Drug Law Violations,-0.0457915085895624,0.001195125542952,1050,4123,0.2430142332861472,0.9971567268797732
NARCOTICS,WAVE_after_syzygy,PRE,WIN3,nyc,DANGEROUS DRUGS,0.0077707042928995,0.0013899123862284,903,3540,0.3385172826168284,0.9955109281523457
NARCOTICS,WAVE_after_syzygy,PRE,WIN3,sf,DRUG/NARCOTIC,0.0382466476465492,0.0011299197701634,1110,4369,0.335358378838689,0.9561571637347398
NARCOTICS,WAVE_after_syzygy,PRE2014,-1,chicago,NARCOTICS,-0.0092030189019403,0.0030999572361916,346,4767,0.7341756457716743,0.985209297535069
NARCOTICS,WAVE_after_syzygy,PRE2014,-1,philly,Narcotic / Drug Law Violations,-0.0885741098828329,0.0048319628992577,222,3065,0.2430022964316115,0.9398042964423308
NARCOTICS,WAVE_after_syzygy,PRE2014,-1,nyc,DANGEROUS DRUGS,0.0211058730634083,0.0061998970818105,173,2384,0.7134704813523383,0.999574524382758
NARCOTICS,WAVE_after_syzygy,PRE2014,-1,sf,DRUG/NARCOTIC,0.0125665887212754,0.0036230746496677,296,4087,0.9354175136252292,0.9883810702806236
NARCOTICS,WAVE_after_syzygy,PRE2014,0,chicago,NARCOTICS,-0.0108597652116624,0.0030999604878981,346,4767,0.8875349096683957,0.997822310420138
NARCOTICS,WAVE_after_syzygy,PRE2014,0,philly,Narcotic / Drug Law Violations,-0.0195593977279006,0.004830827008405,222,3065,0.8565349751324677,0.977051097569395
NARCOTICS,WAVE_after_syzygy,PRE2014,0,nyc,DANGEROUS DRUGS,-0.0611257262086028,0.0062005410928725,173,2384,0.5875981075594419,0.9811824375253618
NARCOTICS,WAVE_after_syzygy,PRE2014,0,sf,DRUG/NARCOTIC,0.0276980406028855,0.0036231441842832,296,4087,0.8139458316824083,0.9656540525361588
NARCOTICS,WAVE_after_syzygy,PRE2014,1,chicago,NARCOTICS,0.033974393124312,0.0031000618697106,346,4767,0.3204226602082156,0.9856173158580755
NARCOTICS,WAVE_after_syzygy,PRE2014,1,philly,Narcotic / Drug Law Violations,-0.0272908228934656,0.0048308821406691,222,3065,0.512185222311081,0.9994219094055888
NARCOTICS,WAVE_after_syzygy,PRE2014,1,nyc,DANGEROUS DRUGS,0.0544417525424854,0.0062003899284919,173,2384,0.7824155214218237,0.9753362265950158
NARCOTICS,WAVE_after_syzygy,PRE2014,1,sf,DRUG/NARCOTIC,0.0315331654572881,0.0036231701097649,296,4087,0.5599523474630486,0.999289444135234
NARCOTICS,WAVE_after_syzygy,PRE2014,WIN3,chicago,NARCOTICS,0.0054242296343735,0.0012087927881355,1038,4075,0.6193925065006349,0.911103767975016
NARCOTICS,WAVE_after_syzygy,PRE2014,WIN3,philly,Narcotic / Drug Law Violations,-0.0527914655873915,0.0018834594588438,666,2621,0.2109121426240537,0.9704710481028802
NARCOTICS,WAVE_after_syzygy,PRE2014,WIN3,nyc,DANGEROUS DRUGS,0.0056241795563271,0.0024174655981456,519,2038,0.9496863074434012,0.9969109234256108
NARCOTICS,WAVE_after_syzygy,PRE2014,WIN3,sf,DRUG/NARCOTIC,0.0279875190831037,0.0014123385565678,888,3495,0.6453203665046372,0.9986427193566229
NARCOTICS,WAVE_before_quadrature,POST,-1,chicago,NARCOTICS,0.0363588961267753,0.0094044312677968,114,1582,0.4920781157869945,0.9912739755670996
NARCOTICS,WAVE_before_quadrature,POST,-1,nyc,DANGEROUS DRUGS,0.0114905214137691,0.0175658479515165,61,853,0.7838028443207101,0.9657471807361476
