city,epoch,crime_type,trigger,trigger_family,lag,mean_raw,n_days_epoch,R2_A,R2_B,n_target,n_ctrl,g,var_g,p_mw,p_mw_fdr,delta_pct,status_flag,config_hash
philly,PRE2014,Aggravated Assault No Firearm,WAVE_event,WAVE,-1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,890,2397,0.008459487138772434,0.0015407945498523417,0.7520796626669514,0.9407163058935537,0.22561629942490224,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_event,WAVE,0,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,890,2397,-0.012664317012256768,0.0015408080691830474,0.7483465223768859,0.977051097569395,-0.3368081100908804,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_event,WAVE,1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,890,2397,0.02938162141976295,0.0015409150546856147,0.5969539643364805,0.9994219094055887,0.7857409951505412,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_event,WAVE,WIN3,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,2670,617,0.03260291413936759,0.001995439166589597,0.5510807681400891,0.9704710481028802,0.8722650920985231,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_syzygy,WAVE,-1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,444,2843,0.05710317277542217,0.0026044896831696816,0.15042973186143171,0.9398042964423309,1.532584389694458,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_syzygy,WAVE,0,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,444,2843,0.026523995149272995,0.002604100451811639,0.7882702331270275,0.977051097569395,0.7090818091791462,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_syzygy,WAVE,1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,444,2843,-0.011451732018384987,0.0026040133315449027,0.7906300423321644,0.9994219094055887,-0.30461101208760777,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_syzygy,WAVE,WIN3,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,1332,1955,0.03498572145083666,0.0012624460036346355,0.3157030446380693,0.9704710481028802,0.9362501902396403,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_quadrature,WAVE,-1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,446,2841,-0.04263810980271578,0.002594417916336604,0.30518873542538494,0.9398042964423309,-1.1293477340821423,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_quadrature,WAVE,0,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,446,2841,-0.047750890874324596,0.002594488257154221,0.49374909245661003,0.977051097569395,-1.2638757250635013,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_quadrature,WAVE,1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,446,2841,0.060885723932375346,0.00259470544494714,0.34153036560525174,0.9994219094055887,1.6348849561060197,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_quadrature,WAVE,WIN3,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,1338,1949,-0.014336829169508078,0.0012604990734260196,0.5969609360679847,0.9704710481028802,-0.3812003508178563,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_before_syzygy,WAVE,-1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,222,3065,0.10747672781477047,0.004832526959239519,0.06866048849491962,0.9398042964423309,2.903530334802862,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_before_syzygy,WAVE,0,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,222,3065,0.048054272650652666,0.004831120256971362,0.794332478181426,0.977051097569395,1.2883180499642988,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_before_syzygy,WAVE,1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,222,3065,-0.031058303881566364,0.004830915600216418,0.6079569348016445,0.9994219094055887,-0.8239658009941531,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_before_syzygy,WAVE,WIN3,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,666,2621,0.0485124869204221,0.0018833934805407137,0.3274911190992854,0.9704710481028802,1.300528355638475,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_after_syzygy,WAVE,-1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,222,3065,-0.0015235053788755408,0.004830769131849392,0.8902856195985606,0.9407163058935537,-0.0405784897284267,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_after_syzygy,WAVE,0,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,222,3065,0.0011528896111242797,0.0048307689808731085,0.9163288540840246,0.977051097569395,0.030718107192928557,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_after_syzygy,WAVE,1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,222,3065,0.009813001427910471,0.004830783435339253,0.8797033635004016,0.9994219094055887,0.2617630758205536,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_after_syzygy,WAVE,WIN3,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,666,2621,0.0036806374985928402,0.0018830373292020822,0.8054868148586218,0.9704710481028802,0.09810147954232296,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_before_quadrature,WAVE,-1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,223,3064,0.010401638275567313,0.004810692157811902,0.873901998351341,0.9407163058935537,0.277486697179552,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_before_quadrature,WAVE,0,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,223,3064,-0.08001936818208276,0.004811650286458088,0.4096091191748412,0.977051097569395,-2.1087606748903975,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_before_quadrature,WAVE,1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,223,3064,0.09075884055672315,0.004811929444426877,0.20996422370583778,0.9994219094055887,2.4466693154082453,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_before_quadrature,WAVE,WIN3,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,669,2618,0.0082446919412594,0.0018767496273806613,0.8659293573988769,0.9704710481028802,0.2198817157188726,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_after_quadrature,WAVE,-1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,223,3064,-0.08948559797633629,0.004811894513697193,0.21586993597021276,0.9398042964423309,-2.3551474095046765,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_after_quadrature,WAVE,0,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,223,3064,-0.008536112629614522,0.004810686780512055,0.914530877617353,0.977051097569395,-0.22714619958181803,OK,524c949611
philly,PRE2014,Aggravated Assault No Firearm,WAVE_after_quadrature,WAVE,1,17.386370550654092,3287,0.23016570877367337,0.23338679739541024,223,3064,0.02214943608401931,0.00481075036229288,0.9668583645104896,0.9994219094055887,0.5918040147811832,OK,524c949611
