city,epoch,crime_type,trigger,trigger_family,lag,mean_raw,n_days_epoch,R2_A,R2_B,n_target,n_ctrl,g,var_g,p_mw,p_mw_fdr,delta_pct,g_lo,g_hi,qp_coef,qp_p,model_disagree,p_perm_14,p_perm_28,p_perm_circ,slice_g_1,slice_g_2,slice_g_3,slice_g_4,slice_g_5,slice_sign_frac,slice_g_iqr,n_slices_valid,g_placebo_mean,p_placebo_emp,argmax_lag,status_flag,config_hash
nyc_ems,PRE2014,CARD,PHASE_New,PHASE,1,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,124,2167,0.0018010199686336378,0.008525984304110801,0.9990533220984475,0.9990533220984475,0.018650243290641022,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CARD,PHASE_New,PHASE,WIN3,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,372,2167,-0.06101354891931497,0.003150373181834955,0.22534446799846874,0.9934486500385621,-0.6301515840279492,-0.1805645099814246,0.049401522919913565,-0.004954215985874633,0.3939521888505928,0.0,0.333,0.298,0.256,-0.04708261640008224,0.13773451365456588,0.05356799866926804,-0.1688136406976299,-0.2784915746937262,0.6,0.22238163936689795,5.0,-0.003563771366687034,0.305,0,OK,bd64cffe73
nyc_ems,PRE2014,CARD,PHASE_FirstQ,PHASE,-1,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,124,2167,-0.08825275990113243,0.008527684895189272,0.5989631626542136,0.9974630741851355,-0.9076482860892576,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CARD,PHASE_FirstQ,PHASE,0,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,124,2167,-0.010673045001319305,0.008526008478470057,0.9806785166455401,0.9983855909334398,-0.110331175772993,-0.21437894614355246,0.17183949237305046,0.003977572006270247,0.681111109661916,1.0,0.91,0.917,0.894,-0.21622047698326316,0.031941106513897664,0.17599444421629004,0.21843357351814885,-0.24883741123201514,0.4,0.3922149211995532,5.0,0.0037949019438638463,0.905,-1,OK,bd64cffe73
nyc_ems,PRE2014,CARD,PHASE_FirstQ,PHASE,1,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,124,2167,0.015432111257617906,0.008526035616121492,0.7094267394160164,0.9990533220984475,0.15907023454404534,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CARD,PHASE_FirstQ,PHASE,WIN3,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,372,2167,-0.02776345359899444,0.003149791423104961,0.9436377233199027,0.9934486500385621,-0.28733331950291374,-0.14742786460579682,0.08119107745632051,0.0004927144578894399,0.9323566554753276,1.0,0.679,0.616,0.61,-0.08423896720454954,-0.04278370059962521,0.12521552906903471,0.01454604152297002,-0.13912879158779348,0.6,0.09878500872751957,5.0,0.0011936039220227545,0.565,-1,OK,bd64cffe73
nyc_ems,PRE2014,CARD,PHASE_LastQ,PHASE,-1,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,124,2167,-0.10852800810098318,0.008528556406528765,0.23353554321089054,0.9974630741851355,-1.106811637315186,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CARD,PHASE_LastQ,PHASE,0,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,124,2167,-0.02542156890914304,0.008526124761186572,0.5996422888151398,0.9983855909334398,-0.26211985811445127,-0.21232087791300286,0.1589750239273403,0.0016391826440128182,0.8658369148444984,1.0,0.766,0.767,0.765,0.09890475456015292,-0.14276416313135096,-0.1102267512716961,0.215967126907696,-0.21477008792013785,0.6,0.2416689176915039,5.0,0.0014739913537645305,0.8,1,OK,bd64cffe73
nyc_ems,PRE2014,CARD,PHASE_LastQ,PHASE,1,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,124,2167,-0.166218801218173,0.008532018696029866,0.07145890016381186,0.9990533220984475,-1.6978937744176692,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CARD,PHASE_LastQ,PHASE,WIN3,153.16648411829135,3652,0.6273144635045924,0.6285136483204636,372,2167,-0.10010310543575399,0.003151614407409679,0.05361779251188115,0.9934486500385621,-1.02402730936354,-0.21729241221465517,0.01264856237588808,-0.009511009253890007,0.10275934725723618,0.0,0.112,0.087,0.061,0.00966995394030331,-0.06759682952107494,-0.2124149792648608,-0.04868246689303057,-0.21850508929636722,0.8,0.16373251237183023,5.0,0.0021706961760823984,0.075,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_event,WAVE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,988,2664,-0.020096566431922806,0.001387576449292319,0.5477326694959004,0.9982242650502056,-0.5799128568652945,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_event,WAVE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,988,2664,0.08241195128427287,0.0013884514982967203,0.03957101370541557,0.9984541737171203,2.4121572626220944,0.008644208283914013,0.15210087148278548,0.02750676820754261,0.021139365392214508,0.0,0.021,0.024,0.029,0.0955598355748724,0.14982883735311633,0.03227882400264679,0.037313082207878476,0.09654000079246709,1.0,0.05922691858458862,5.0,0.0014442763571229102,0.045,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_event,WAVE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,988,2664,-0.01812809386922842,0.0013875661418683435,0.6945224838970441,0.996559298397828,-0.5232627572605342,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_event,WAVE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,2964,688,0.05697709579011444,0.0017913149993051402,0.22661912254711947,0.9938108278784371,1.6622553930439654,-0.025510125089998503,0.1453342034071859,0.023029826311944057,0.09695605226785345,0.0,0.204,0.19,0.242,0.06005480694562815,0.09191392095606414,0.01906193753397832,0.02761458173993469,0.08368552988202015,1.0,0.05607094814208546,5.0,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_syzygy,WAVE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,494,3158,0.018191077876835358,0.002340992940303635,0.8221495613491263,0.9982242650502056,0.5278545191478079,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_syzygy,WAVE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,494,3158,0.08733348950467734,0.0023419924229166134,0.07217756162599531,0.9984541737171203,2.558616092481958,-0.006151508090525074,0.18056295222469262,0.026775078148660893,0.09928974186037762,0.0,0.076,0.053,0.065,0.1282985103317164,0.18526607511310117,0.06385566257835976,0.030943775512071964,0.032896713355652134,1.0,0.09540179697606427,5.0,0.005737370205230547,0.055,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_syzygy,WAVE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,494,3158,-0.03579985662314291,0.0023411231751556782,0.5604314721956665,0.996559298397828,-1.0306743514948202,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_syzygy,WAVE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,1482,2170,0.03381033795164063,0.0011357499201231688,0.3156925192607485,0.9938108278784371,0.9831876013517427,-0.03437147216989372,0.09904519831773076,0.016877955600316095,0.21405810318293284,0.0,0.314,0.347,0.222,0.06378301353523806,0.13843939050275697,-0.091341073589993,0.07103931324979855,-0.017906741877900333,0.6,0.08894605512769888,5.0,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_quadrature,WAVE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,494,3158,-0.05210344842310682,0.002341319495649287,0.3145825962966122,0.9982242650502056,-1.4964014998977038,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_quadrature,WAVE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,494,3158,0.05166118278501955,0.002341313209138214,0.3813685182033588,0.9984541737171203,1.5061465508851235,-0.04660746730467294,0.14822271352176886,0.023665339075973936,0.14021748838283007,0.0,0.288,0.285,0.273,0.03316547168728563,0.06620239498680397,-0.008797699936924572,0.0319787969675532,0.12914865476001625,0.8,0.03422359801925077,5.0,-0.0014769646163958284,0.24,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_quadrature,WAVE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,494,3158,0.005213471390211677,0.0023409513327652264,0.9425488260661701,0.996559298397828,0.15099915033434108,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_quadrature,WAVE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,1482,2170,0.0023146100338462872,0.0011355940596392243,0.9676866838903863,0.9938108278784371,0.06701060474965104,-0.062210042128462574,0.06660131120957548,0.005291821225584383,0.6959821402800381,0.0,0.949,0.936,0.935,-0.024925775720426147,-0.08070375030870941,0.10274042852785534,-0.053893431801487465,0.07046172875824,0.4,0.12435516055972747,5.0,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_before_syzygy,WAVE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,0.03552812398879645,0.004342441662821577,0.6775617944732855,0.9982242650502056,1.033499096602486,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_before_syzygy,WAVE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,0.10386635954570445,0.004343746590636798,0.07141160322868945,0.9984541737171203,3.050628129665234,-0.027389674985484416,0.23882588753714437,0.038678945328869146,0.0980309664054828,0.0,0.103,0.123,0.099,0.1061967856977357,0.10104497245381218,0.0612314224817381,0.14125371112809612,0.10994504516104542,1.0,0.00890007270723324,5.0,0.001269326350875882,0.11,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_before_syzygy,WAVE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,-0.03779144884940002,0.004342464395151985,0.5618490733659005,0.996559298397828,-1.087731558207028,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_before_syzygy,WAVE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,741,2911,0.0396064205063879,0.0016932671134254223,0.3062410700980889,0.9938108278784371,1.152715472063126,-0.039044367232001095,0.11576123306742714,0.016557444973077116,0.29478808480138174,0.0,0.326,0.366,0.295,0.0467655516728487,0.03479571458636111,0.052713101111704436,0.005265291629172137,0.06575686648257782,1.0,0.017917386525343325,5.0,-0.0063248179181364115,0.37,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_after_syzygy,WAVE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,-0.0017843823036730435,0.004342269188359392,0.9127109497742628,0.9982242650502056,-0.05162930082251993,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_after_syzygy,WAVE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,0.05809946101776021,0.004342731155941631,0.5183398814925546,0.9984541737171203,1.6955178990094355,-0.06592958606398433,0.18039030395029948,0.014587251674682632,0.5020729884158133,0.0,0.372,0.364,0.382,0.13181840740644793,0.2420306995839703,0.057275609915500694,-0.08384861042048074,-0.04883761601494222,0.6,0.18065602342139014,5.0,0.00519848322942862,0.39,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_after_syzygy,WAVE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,-0.028611854581949658,0.004342380894414516,0.8314811688685446,0.996559298397828,-0.8246287320957668,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_after_syzygy,WAVE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,741,2911,0.010799474889458772,0.0016930682038518003,0.8399548938639758,0.9938108278784371,0.31303862296667706,-0.06856966216696211,0.08879840998618446,0.0060231031260168585,0.6965354892402132,0.0,0.807,0.815,0.764,0.04847359716124301,0.17037218112531302,-0.18973311442574567,0.10047749428065972,-0.09217221376970651,0.6,0.19264970805036624,5.0,-0.004170773050085118,0.75,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_before_quadrature,WAVE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,-0.15169730219684047,0.004345421090753034,0.04913645677060062,0.9982242650502056,-4.292313426805694,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_before_quadrature,WAVE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,0.10039638244932303,0.004343649496522228,0.1796776547838611,0.9984541737171203,2.9472922546947222,-0.032377651199535916,0.2257678426056223,0.039430061063135055,0.056705980844925334,0.0,0.127,0.129,0.14,0.15536931975418397,0.2630201281878864,-0.14269740349178417,0.02609588582931669,0.188257232541519,0.8,0.1621613467122023,5.0,-0.0037058510779708416,0.13,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_before_quadrature,WAVE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,0.0017844800347982497,0.00434226918840717,0.9950633573762635,0.996559298397828,0.05165880038111581,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_before_quadrature,WAVE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,741,2911,-0.01927659518614602,0.0016931031296687979,0.698926009109614,0.9938108278784371,-0.556322892099792,-0.09705810989348058,0.06154242304624626,-0.002900949767112488,0.8461960160208145,0.0,0.651,0.65,0.62,-0.10670671241610634,-0.01784635385718797,-0.017416268879362685,-0.1571239464511975,0.19987095481487407,0.8,0.08929044353674365,5.0,-0.005266181996699677,0.675,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_after_quadrature,WAVE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,0.05496015588744344,0.004342682535580619,0.550025875180765,0.9982242650502056,1.6031912189718112,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_after_quadrature,WAVE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,-0.004552110572258232,0.004342271590782741,0.8811647624612983,0.9984541737171203,-0.13165791882872036,-0.14288732783960434,0.12458031867872797,0.00031628916757717174,0.9895710659865549,1.0,0.957,0.937,0.958,-0.09372307260440428,-0.13968880136298073,0.12636744279724582,0.03325793890775998,0.05108431724734575,0.4,0.14480738985175004,5.0,0.0020110089582130396,0.96,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_after_quadrature,WAVE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,3405,0.00788608860550161,0.004342277271424225,0.9267511976303411,0.996559298397828,0.22849516499354738,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,WAVE_after_quadrature,WAVE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,741,2911,0.022727807645811754,0.0016931229880411834,0.7359000072223187,0.9938108278784371,0.6599164715156869,-0.05904288652284245,0.10286179619842947,0.01091793036639253,0.49862496290828806,0.0,0.608,0.59,0.552,0.06935664093945032,-0.10285656938885802,0.16996117314596176,0.07626651582207651,-0.09475019611543697,0.6,0.1710167119375135,5.0,0.003933610389198662,0.565,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Syzygy,PHASE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,2167,-0.0823382850329986,0.004511455850799788,0.2933504076744756,0.9974630741851355,-2.3567331370531353,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Syzygy,PHASE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,2167,-0.0025877715977893215,0.004510051850671195,0.9275666384177995,0.9983855909334398,-0.07454517736823485,-0.13414455922470328,0.12725612135378192,0.0023497590175513353,0.9052883662909542,1.0,0.967,0.959,0.968,0.13334331430260785,-0.18912172911957995,0.034422902515327876,0.016204067310996478,0.0007792761578426246,0.2,0.03364362635748525,5.0,-0.0006714520892458373,0.98,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Syzygy,PHASE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,247,2167,-0.06584458620329661,0.004510949199960259,0.2731892016279269,0.9990533220984475,-1.882263048015298,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Syzygy,PHASE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,741,2167,-0.05022478063333369,0.0018114291526091417,0.2391712350447095,0.9934486500385621,-1.4427328627059532,-0.13570688498655623,0.03260600933291478,-0.012457106545934796,0.3153121934250891,0.0,0.239,0.271,0.147,0.10899975281607957,-0.03537174565655155,-0.12697009886288838,-0.15676849480152916,-0.034289383047472345,0.8,0.09268071581541604,5.0,0.002896249358077634,0.285,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Quadrature,PHASE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,248,2167,0.02635416428087274,0.004493869447755748,0.6930734201050135,0.9974630741851355,0.7659355245921207,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Quadrature,PHASE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,248,2167,-0.045691010964965556,0.0044941581188100484,0.34022537832321165,0.9983855909334398,-1.3014728490051808,-0.1698180269456813,0.07637288655697598,-0.015149469171722597,0.4467223736719711,0.0,0.504,0.523,0.462,-0.07487400774911669,-0.38070689527852064,0.18085800085161105,0.055624431356694454,-0.00011748796875077297,0.6,0.13049843910581116,5.0,0.0015369417606477791,0.57,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Quadrature,PHASE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,248,2167,-0.08270819495642044,0.004495142987651728,0.23864090220161605,0.9990533220984475,-2.3660231655985187,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Quadrature,PHASE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,744,2167,-0.03394707467102982,0.0018057515636555029,0.36088091672964673,0.9934486500385621,-0.9756962502065702,-0.11476600028211169,0.05089219490672889,-0.005039062739954832,0.6837039077518969,0.0,0.433,0.457,0.326,-0.005608689598592448,-0.32016054291982005,0.12894114772697335,-0.1343139914128479,0.17127004635421508,0.6,0.26325513913982124,5.0,0.0010389362963986615,0.46,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Full,PHASE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,123,2167,-0.048831758558030604,0.008592069864525294,0.7189587439452423,0.9974630741851355,-1.4020534142275887,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Full,PHASE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,123,2167,0.020205078764524743,0.008591637981781416,0.7378605896339814,0.9983855909334398,0.5867680251678165,-0.17779135016225278,0.22025737558521996,0.01354519458708188,0.6202830653793656,0.0,0.812,0.831,0.83,0.39414809020164643,-0.2540132016494579,0.16907263809155418,0.0931432904143165,-0.29639494958749585,0.6,0.4230858397410121,5.0,0.0016163164904562388,0.86,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Full,PHASE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,123,2167,0.02198163301975797,0.008591654360055528,0.8125091693889814,0.9990533220984475,0.6333460994299545,,,,,,,,,,,,,,,,,,,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_Full,PHASE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,369,2167,-0.002256052972964416,0.0031714955711111812,0.8855487685666827,0.9934486500385621,-0.0651697193955858,-0.11029417147773837,0.11736856219863505,0.005130909874354217,0.7551728868221805,1.0,0.958,0.976,0.986,0.36581234199272483,-0.05788315154265528,-0.09766180002985203,-0.16815991191686425,-0.031046052637907634,0.2,0.0666157473919444,5.0,-0.0019271465075347044,0.97,-1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_New,PHASE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,124,2167,-0.11591143252052413,0.008528918383734225,0.24444737247338366,0.9974630741851355,-3.2945813745266395,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_New,PHASE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,124,2167,-0.025391246848522203,0.008526124424631465,0.6419082054515914,0.9983855909334398,-0.7262297465426282,-0.1873884305945485,0.15998960845302868,-0.00903317402416224,0.742612715797417,0.0,0.793,0.782,0.804,-0.12004143681921785,-0.12346214563809056,-0.10658310756397721,-0.061716999427190354,0.28787838185424514,0.8,0.058324437392027494,5.0,0.010899527047674502,0.78,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_New,PHASE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,124,2167,-0.15225938571489717,0.008531047579966054,0.1766320930818429,0.9990533220984475,-4.315454863140388,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_New,PHASE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,372,2167,-0.09796432723695547,0.0031515309185829363,0.10214869576093714,0.9934486500385621,-2.7904258412016603,-0.21918056765261149,0.009119284749929438,-0.027302089226840347,0.09995446538241633,0.0,0.081,0.075,0.116,-0.1363265987895729,-0.01275633757359547,-0.15968242330002633,-0.143526692835115,-0.03796041849431035,1.0,0.10556627434080464,5.0,0.005870679917045021,0.1,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_FirstQ,PHASE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,124,2167,0.008247003383477976,0.008525998452077573,0.9864687131390973,0.9974630741851355,0.23773886995848148,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_FirstQ,PHASE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,124,2167,0.019077479058333718,0.008526063095402697,0.9559183735831934,0.9983855909334398,0.5480056786684173,-0.1510125370120812,0.1847333611311469,-0.0015975158019751398,0.9536631182637617,1.0,0.848,0.82,0.837,0.011793108537506472,-0.2064978623020478,0.2888457197458953,0.12963148577086037,-0.12473999328685272,0.6,0.25437147905771307,5.0,0.012808319445004228,0.86,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_FirstQ,PHASE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,124,2167,-0.0610259619599359,0.008526797087937845,0.4810821543451591,0.9990533220984475,-1.7502212787013027,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_FirstQ,PHASE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,372,2167,-0.011402850730560535,0.0031496651352943663,0.6700313715402526,0.9934486500385621,-0.3267159298736888,-0.12840715212517487,0.10101824052938486,0.0003865467727583727,0.9812399324704746,1.0,0.873,0.856,0.866,0.10122506139374697,-0.3523640576354001,0.12066484805465637,-0.11019975974074472,0.1936765316511116,0.4,0.23086460779540108,5.0,-0.00488514021792288,0.805,1,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_LastQ,PHASE,-1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,124,2167,0.044416328058500563,0.008526414528340874,0.5551221568601379,0.9974630741851355,1.2969154792992432,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_LastQ,PHASE,0,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,124,2167,-0.10973848578835417,0.008528614118787558,0.18370869939134826,0.9983855909334398,-3.116932096025349,-0.2873258277139339,0.07083986410477647,-0.027805024572275253,0.31787330588393037,0.0,0.245,0.218,0.285,-0.15981164881751359,-0.5493730684263596,0.07367210255255477,-0.022115248188455703,0.12350959005307167,0.6,0.23348375137006835,5.0,0.006416207474222802,0.255,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_LastQ,PHASE,1,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,124,2167,-0.10472192430745149,0.00852837911358169,0.31424768533993963,0.9990533220984475,-2.9779653800481976,,,,,,,,,,,,,,,,,,,0,OK,bd64cffe73
nyc_ems,PRE2014,CVA,PHASE_LastQ,PHASE,WIN3,14.47343921139102,3652,0.09549157223959615,0.09743147105855876,372,2167,-0.05627120752554288,0.003150263563317937,0.3383671821754699,0.9934486500385621,-1.6204510103995595,-0.18000858975571132,0.04558866452836079,-0.009346692434195728,0.5713013296182456,0.0,0.308,0.324,0.367,-0.10883629566722253,-0.28783365779978387,0.13721992593385451,-0.15668637367745653,0.1483092353507812,0.6,0.29390629961131104,5.0,0.004282036137636278,0.335,0,OK,bd64cffe73
nyc_ems,PRE2014,CVAC,WAVE_event,WAVE,-1,22.90197152245345,3652,0.3258319384834809,0.32722220399724167,988,2664,0.02726102618552781,0.0013876229275890774,0.3905432755746169,0.9982242650502056,0.637708014185967,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CVAC,WAVE_event,WAVE,0,22.90197152245345,3652,0.3258319384834809,0.32722220399724167,988,2664,0.0075271171687702225,0.001387528885663623,0.8765968000640468,0.9984541737171203,0.17568630760749215,-0.06823788372177823,0.08342635790544024,0.0038615916238805836,0.6835453801278524,0.0,0.827,0.822,0.824,0.006013047459076711,0.06480272932583656,-0.04098194934622146,-0.028356174069077093,0.0346971877172903,0.6,0.06305336178636739,5.0,0.0034152386451751066,0.865,1,OK,bd64cffe73
nyc_ems,PRE2014,CVAC,WAVE_event,WAVE,1,22.90197152245345,3652,0.3258319384834809,0.32722220399724167,988,2664,-0.03239037297426551,0.0013876648416593135,0.2016063891318639,0.996559298397828,-0.7524235659132295,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CVAC,WAVE_event,WAVE,WIN3,22.90197152245345,3652,0.3258319384834809,0.32722220399724167,2964,688,0.0030964935110121663,0.0017908716018842344,0.765068398333817,0.9938108278784371,0.07223657035284603,-0.0813912375116373,0.09119704862774862,0.00019711847253646442,0.985682431993103,0.0,0.945,0.948,0.933,0.021917775212977917,0.10277939435714506,-0.03021419475279654,0.018002633942333656,-0.10974215249553322,0.6,0.05213196996577446,5.0,,,1,OK,bd64cffe73
nyc_ems,PRE2014,CVAC,WAVE_syzygy,WAVE,-1,22.90197152245345,3652,0.3258319384834809,0.32722220399724167,494,3158,0.047612486247254365,0.002341258150376556,0.24731369181334795,0.9982242650502056,1.1163660991291735,,,,,,,,,,,,,,,,,,,1,OK,bd64cffe73
